name,artist,album,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
No Hope,Hopsin,Pound Syndrome,0ewCBZEI52CKOqGgwlcDPh,28,0.433,0.865,6,-3.703,1,0.401,0.193,0.0,0.234,0.435,169.845,audio_features,0ewCBZEI52CKOqGgwlcDPh,spotify:track:0ewCBZEI52CKOqGgwlcDPh,https://api.spotify.com/v1/tracks/0ewCBZEI52CKOqGgwlcDPh,https://api.spotify.com/v1/audio-analysis/0ewCBZEI52CKOqGgwlcDPh,295800,4,hip hop
Just Kickin' It,Xscape,R&B: From Doo-Wop To Hip-Hop,51RvCRzeTqoQgdOBgcpHtT,47,0.694,0.365,1,-12.294,0,0.0635,0.054,3.43e-05,0.401,0.693,80.904,audio_features,51RvCRzeTqoQgdOBgcpHtT,spotify:track:51RvCRzeTqoQgdOBgcpHtT,https://api.spotify.com/v1/tracks/51RvCRzeTqoQgdOBgcpHtT,https://api.spotify.com/v1/audio-analysis/51RvCRzeTqoQgdOBgcpHtT,204133,4,hip hop
MORRISON,Night Lovell,I HOPE YOU'RE HAPPY,63sTxdZiNkp0BU6QFkRDOQ,48,0.772,0.41,0,-8.416,1,0.113,0.0742,0.00131,0.187,0.0716,77.019,audio_features,63sTxdZiNkp0BU6QFkRDOQ,spotify:track:63sTxdZiNkp0BU6QFkRDOQ,https://api.spotify.com/v1/tracks/63sTxdZiNkp0BU6QFkRDOQ,https://api.spotify.com/v1/audio-analysis/63sTxdZiNkp0BU6QFkRDOQ,150826,4,hip hop
Regulate,Warren G,20 #1’s: Classic Hip Hop,0YYHUL3nwwdr41pyJtx3jF,43,0.842,0.566,4,-11.437,0,0.21,0.379,2.16e-06,0.119,0.778,95.304,audio_features,0YYHUL3nwwdr41pyJtx3jF,spotify:track:0YYHUL3nwwdr41pyJtx3jF,https://api.spotify.com/v1/tracks/0YYHUL3nwwdr41pyJtx3jF,https://api.spotify.com/v1/audio-analysis/0YYHUL3nwwdr41pyJtx3jF,250987,4,hip hop
My Love,Hopsin,Pound Syndrome,3T2UYrkq8BwAvzogAnsVGR,33,0.703,0.66,9,-9.306,1,0.18,0.459,0.0,0.158,0.404,123.058,audio_features,3T2UYrkq8BwAvzogAnsVGR,spotify:track:3T2UYrkq8BwAvzogAnsVGR,https://api.spotify.com/v1/tracks/3T2UYrkq8BwAvzogAnsVGR,https://api.spotify.com/v1/audio-analysis/3T2UYrkq8BwAvzogAnsVGR,312200,4,hip hop
I Need A Girl PT II - Album Version (Edited),Diddy,The Source - Hip Hop Hits Vol. 6,3nc26BadAx1ovvrzxcj80x,43,0.925,0.512,1,-6.179,1,0.254,0.405,0.0,0.031,0.747,100.037,audio_features,3nc26BadAx1ovvrzxcj80x,spotify:track:3nc26BadAx1ovvrzxcj80x,https://api.spotify.com/v1/tracks/3nc26BadAx1ovvrzxcj80x,https://api.spotify.com/v1/audio-analysis/3nc26BadAx1ovvrzxcj80x,286067,4,hip hop
Hope,XXXTENTACION,Top y Virales Hits,6PAgMfaII4ZLtTIxCFiCQW,33,0.598,0.457,9,-6.081,0,0.0602,0.661,0.000331,0.146,0.225,146.052,audio_features,6PAgMfaII4ZLtTIxCFiCQW,spotify:track:6PAgMfaII4ZLtTIxCFiCQW,https://api.spotify.com/v1/tracks/6PAgMfaII4ZLtTIxCFiCQW,https://api.spotify.com/v1/audio-analysis/6PAgMfaII4ZLtTIxCFiCQW,110886,4,hip hop
Ramona (feat. Jarren Benton),Hopsin,Pound Syndrome,0dVvy5f7LbyTEsXGCyaNfY,33,0.666,0.917,7,-3.602,1,0.322,0.104,0.0,0.457,0.732,139.915,audio_features,0dVvy5f7LbyTEsXGCyaNfY,spotify:track:0dVvy5f7LbyTEsXGCyaNfY,https://api.spotify.com/v1/tracks/0dVvy5f7LbyTEsXGCyaNfY,https://api.spotify.com/v1/audio-analysis/0dVvy5f7LbyTEsXGCyaNfY,266893,4,hip hop
Hope You Say,GAWVI,Hope You Say,2HnCrOfbT8nKqymBBUT8J2,32,0.598,0.518,11,-5.947,0,0.0516,0.0336,0.0,0.0986,0.498,73.493,audio_features,2HnCrOfbT8nKqymBBUT8J2,spotify:track:2HnCrOfbT8nKqymBBUT8J2,https://api.spotify.com/v1/tracks/2HnCrOfbT8nKqymBBUT8J2,https://api.spotify.com/v1/audio-analysis/2HnCrOfbT8nKqymBBUT8J2,187755,4,hip hop
Deep Cover,Fat Joe,This Is East Coast Hip Hop,71VGyhseFtCPH0RjL1lz8O,48,0.76,0.792,1,-6.091,1,0.254,0.0384,0.000211,0.0471,0.635,96.715,audio_features,71VGyhseFtCPH0RjL1lz8O,spotify:track:71VGyhseFtCPH0RjL1lz8O,https://api.spotify.com/v1/tracks/71VGyhseFtCPH0RjL1lz8O,https://api.spotify.com/v1/audio-analysis/71VGyhseFtCPH0RjL1lz8O,145973,4,hip hop
Hip Hopper (feat. Lil Yachty),Blac Youngsta,223,2MK1TAxqglVFFvqZ2tGdJG,31,0.939,0.518,6,-8.141,0,0.434,0.00164,0.0,0.108,0.514,129.096,audio_features,2MK1TAxqglVFFvqZ2tGdJG,spotify:track:2MK1TAxqglVFFvqZ2tGdJG,https://api.spotify.com/v1/tracks/2MK1TAxqglVFFvqZ2tGdJG,https://api.spotify.com/v1/audio-analysis/2MK1TAxqglVFFvqZ2tGdJG,194727,4,hip hop
ALIVE EVEN WHEN I DIE,Night Lovell,I HOPE YOU'RE HAPPY,09Ub04MJEqRtbX0WQxPFYd,47,0.828,0.602,6,-8.24,0,0.216,0.299,0.00034,0.118,0.658,74.98,audio_features,09Ub04MJEqRtbX0WQxPFYd,spotify:track:09Ub04MJEqRtbX0WQxPFYd,https://api.spotify.com/v1/tracks/09Ub04MJEqRtbX0WQxPFYd,https://api.spotify.com/v1/audio-analysis/09Ub04MJEqRtbX0WQxPFYd,142325,4,hip hop
Hip Hop Sinister,Hopsin,Knock Madness,4BaFzlfU0xvG19fP4muTVw,29,0.582,0.618,2,-4.889,1,0.298,0.0639,0.0,0.115,0.0798,181.008,audio_features,4BaFzlfU0xvG19fP4muTVw,spotify:track:4BaFzlfU0xvG19fP4muTVw,https://api.spotify.com/v1/tracks/4BaFzlfU0xvG19fP4muTVw,https://api.spotify.com/v1/audio-analysis/4BaFzlfU0xvG19fP4muTVw,230000,4,hip hop
Happy Ending,Hopsin,No Shame,0V7qdwvrOEnw8Izk4Pzi8h,33,0.704,0.787,11,-5.735,1,0.245,0.0405,0.0,0.133,0.439,123.953,audio_features,0V7qdwvrOEnw8Izk4Pzi8h,spotify:track:0V7qdwvrOEnw8Izk4Pzi8h,https://api.spotify.com/v1/tracks/0V7qdwvrOEnw8Izk4Pzi8h,https://api.spotify.com/v1/audio-analysis/0V7qdwvrOEnw8Izk4Pzi8h,278649,4,hip hop
How You Like Me Now (feat. SwizZz),Hopsin,Raw,6RW6l1v0NKNaNQbX86czPw,32,0.681,0.872,6,-6.059,1,0.299,0.017,0.0,0.0805,0.76,84.036,audio_features,6RW6l1v0NKNaNQbX86czPw,spotify:track:6RW6l1v0NKNaNQbX86czPw,https://api.spotify.com/v1/tracks/6RW6l1v0NKNaNQbX86czPw,https://api.spotify.com/v1/audio-analysis/6RW6l1v0NKNaNQbX86czPw,285258,4,hip hop
Hip Hop Police - Main,Chamillionaire,Ultimate Victory,0VUpkue1T9WZF2LtUqJbDY,36,0.815,0.906,7,-5.052,1,0.206,0.056,0.0,0.39,0.707,98.037,audio_features,0VUpkue1T9WZF2LtUqJbDY,spotify:track:0VUpkue1T9WZF2LtUqJbDY,https://api.spotify.com/v1/tracks/0VUpkue1T9WZF2LtUqJbDY,https://api.spotify.com/v1/audio-analysis/0VUpkue1T9WZF2LtUqJbDY,251320,4,hip hop
No Hope,Bris,No Hope,2QjrbkEAH7vPn9dLnJtYvf,25,0.668,0.57,11,-7.828,0,0.247,0.47,0.0,0.077,0.696,79.863,audio_features,2QjrbkEAH7vPn9dLnJtYvf,spotify:track:2QjrbkEAH7vPn9dLnJtYvf,https://api.spotify.com/v1/tracks/2QjrbkEAH7vPn9dLnJtYvf,https://api.spotify.com/v1/audio-analysis/2QjrbkEAH7vPn9dLnJtYvf,218253,4,hip hop
Hopeless,Azizi Gibson,Hopeless,10HFv7IGFvnaOsMeCvpUys,29,0.557,0.376,5,-8.889,1,0.0756,0.826,0.00027,0.0891,0.0965,134.713,audio_features,10HFv7IGFvnaOsMeCvpUys,spotify:track:10HFv7IGFvnaOsMeCvpUys,https://api.spotify.com/v1/tracks/10HFv7IGFvnaOsMeCvpUys,https://api.spotify.com/v1/audio-analysis/10HFv7IGFvnaOsMeCvpUys,203871,4,hip hop
Hip Hop,August Alsina,This Thing Called Life,55WwvU3TsXYXaOisjxwJYT,30,0.596,0.796,7,-5.804,0,0.146,0.177,0.0,0.153,0.759,80.092,audio_features,55WwvU3TsXYXaOisjxwJYT,spotify:track:55WwvU3TsXYXaOisjxwJYT,https://api.spotify.com/v1/tracks/55WwvU3TsXYXaOisjxwJYT,https://api.spotify.com/v1/audio-analysis/55WwvU3TsXYXaOisjxwJYT,209253,4,hip hop
Keep Being You,DJ Hoppa,Keep Being You,264t7usRIlj4zaqKsvpfuC,35,0.484,0.703,11,-6.409,0,0.363,0.479,1.72e-06,0.245,0.354,86.984,audio_features,264t7usRIlj4zaqKsvpfuC,spotify:track:264t7usRIlj4zaqKsvpfuC,https://api.spotify.com/v1/tracks/264t7usRIlj4zaqKsvpfuC,https://api.spotify.com/v1/audio-analysis/264t7usRIlj4zaqKsvpfuC,174270,4,hip hop
Pans in the Kitchen,Hopsin,Gazing at the Moonlight,4PLld5k4rnlDya1Sw0fhG9,32,0.853,0.54,6,-6.116,0,0.195,0.189,0.0,0.18,0.481,95.475,audio_features,4PLld5k4rnlDya1Sw0fhG9,spotify:track:4PLld5k4rnlDya1Sw0fhG9,https://api.spotify.com/v1/tracks/4PLld5k4rnlDya1Sw0fhG9,https://api.spotify.com/v1/audio-analysis/4PLld5k4rnlDya1Sw0fhG9,251307,4,hip hop
Tell'em Who You Got It From,Hopsin,No Shame,6o1NW5Hf8PSouTIKx4a04i,33,0.772,0.502,5,-8.103,0,0.0875,0.0489,0.0,0.325,0.366,128.038,audio_features,6o1NW5Hf8PSouTIKx4a04i,spotify:track:6o1NW5Hf8PSouTIKx4a04i,https://api.spotify.com/v1/tracks/6o1NW5Hf8PSouTIKx4a04i,https://api.spotify.com/v1/audio-analysis/6o1NW5Hf8PSouTIKx4a04i,300932,4,hip hop
Witness (1 Hope),Roots Manuva,Run Come Save Me,5KLcIahbdBJeZ8tHAyYMpN,49,0.74,0.866,6,-3.597,0,0.295,0.00128,4.32e-06,0.125,0.814,91.887,audio_features,5KLcIahbdBJeZ8tHAyYMpN,spotify:track:5KLcIahbdBJeZ8tHAyYMpN,https://api.spotify.com/v1/tracks/5KLcIahbdBJeZ8tHAyYMpN,https://api.spotify.com/v1/audio-analysis/5KLcIahbdBJeZ8tHAyYMpN,254467,4,hip hop
Uncut Hope,DJ Muggs,ROC STAR,5ZJG67I7er6LqbIeo7vNHS,35,0.618,0.753,9,-5.382,1,0.316,0.269,3.84e-05,0.146,0.542,77.366,audio_features,5ZJG67I7er6LqbIeo7vNHS,spotify:track:5ZJG67I7er6LqbIeo7vNHS,https://api.spotify.com/v1/tracks/5ZJG67I7er6LqbIeo7vNHS,https://api.spotify.com/v1/audio-analysis/5ZJG67I7er6LqbIeo7vNHS,102857,4,hip hop
Leave Me Alone,Hopsin,Haywire,6GYmirOEFPtiaKmFDMQExG,31,0.64,0.787,11,-5.483,0,0.153,0.294,0.0,0.339,0.266,84.497,audio_features,6GYmirOEFPtiaKmFDMQExG,spotify:track:6GYmirOEFPtiaKmFDMQExG,https://api.spotify.com/v1/tracks/6GYmirOEFPtiaKmFDMQExG,https://api.spotify.com/v1/audio-analysis/6GYmirOEFPtiaKmFDMQExG,325347,4,hip hop
Hopeless,Ludacris,The Red Light District,4IXLEpz6D2eKxwiVlECNjB,30,0.705,0.794,10,-5.318,0,0.259,0.273,0.0,0.158,0.846,79.018,audio_features,4IXLEpz6D2eKxwiVlECNjB,spotify:track:4IXLEpz6D2eKxwiVlECNjB,https://api.spotify.com/v1/tracks/4IXLEpz6D2eKxwiVlECNjB,https://api.spotify.com/v1/audio-analysis/4IXLEpz6D2eKxwiVlECNjB,305320,4,hip hop
Lucifer Effect,Hopsin,Haywire,0fHdpEHoZOREe7nbushhki,31,0.652,0.568,1,-5.373,1,0.129,0.0541,0.0,0.12,0.187,91.074,audio_features,0fHdpEHoZOREe7nbushhki,spotify:track:0fHdpEHoZOREe7nbushhki,https://api.spotify.com/v1/tracks/0fHdpEHoZOREe7nbushhki,https://api.spotify.com/v1/audio-analysis/0fHdpEHoZOREe7nbushhki,307748,4,hip hop
Hop Out,JayDaYoungan,Endless Pain,19wL9Jlr0od3qe2FQB2iwd,27,0.772,0.669,1,-7.244,0,0.348,0.187,0.0,0.0962,0.706,161.968,audio_features,19wL9Jlr0od3qe2FQB2iwd,spotify:track:19wL9Jlr0od3qe2FQB2iwd,https://api.spotify.com/v1/tracks/19wL9Jlr0od3qe2FQB2iwd,https://api.spotify.com/v1/audio-analysis/19wL9Jlr0od3qe2FQB2iwd,117656,4,hip hop
Right Here,Hopsin,No Shame,7mzSnFhUL62kkzXjEPLfWJ,32,0.583,0.777,1,-4.268,1,0.144,0.117,0.0,0.372,0.498,143.997,audio_features,7mzSnFhUL62kkzXjEPLfWJ,spotify:track:7mzSnFhUL62kkzXjEPLfWJ,https://api.spotify.com/v1/tracks/7mzSnFhUL62kkzXjEPLfWJ,https://api.spotify.com/v1/audio-analysis/7mzSnFhUL62kkzXjEPLfWJ,295812,4,hip hop
All Your Fault (Remix),Hopsin,No Shame,1bY4Se4sUuEgUt889kBAwJ,33,0.676,0.71,0,-7.95,0,0.26,0.104,0.0,0.14,0.621,93.001,audio_features,1bY4Se4sUuEgUt889kBAwJ,spotify:track:1bY4Se4sUuEgUt889kBAwJ,https://api.spotify.com/v1/tracks/1bY4Se4sUuEgUt889kBAwJ,https://api.spotify.com/v1/audio-analysis/1bY4Se4sUuEgUt889kBAwJ,297771,4,hip hop
Hope I Don't Go Back,E-40,The Element Of Surprise,6nIUP3xiRrrzuhlyqwtfvv,33,0.785,0.537,7,-6.803,1,0.152,0.0241,0.0,0.0944,0.551,92.81,audio_features,6nIUP3xiRrrzuhlyqwtfvv,spotify:track:6nIUP3xiRrrzuhlyqwtfvv,https://api.spotify.com/v1/tracks/6nIUP3xiRrrzuhlyqwtfvv,https://api.spotify.com/v1/audio-analysis/6nIUP3xiRrrzuhlyqwtfvv,278200,4,hip hop
LOST,NF,LOST,2MZrOmrVxRmmOoFW6dhenG,52,0.637,0.912,5,-3.123,1,0.308,0.352,0.0,0.0657,0.451,116.919,audio_features,2MZrOmrVxRmmOoFW6dhenG,spotify:track:2MZrOmrVxRmmOoFW6dhenG,https://api.spotify.com/v1/tracks/2MZrOmrVxRmmOoFW6dhenG,https://api.spotify.com/v1/audio-analysis/2MZrOmrVxRmmOoFW6dhenG,234852,4,hip hop
Vocab - Refugees Hip Hop Remix,Fugees,Greatest Hits,7oSVxGokmrvwMRdM6rcYsC,45,0.626,0.616,7,-8.924,1,0.344,0.0919,1.62e-05,0.0837,0.551,84.775,audio_features,7oSVxGokmrvwMRdM6rcYsC,spotify:track:7oSVxGokmrvwMRdM6rcYsC,https://api.spotify.com/v1/tracks/7oSVxGokmrvwMRdM6rcYsC,https://api.spotify.com/v1/audio-analysis/7oSVxGokmrvwMRdM6rcYsC,240360,4,hip hop
Hop Out (feat. A$AP Ferg),A$AP Twelvyy,12,0wSeTpuEBS5uloIJ9tGhFi,31,0.87,0.702,11,-4.728,1,0.259,0.0735,0.0,0.12,0.597,155.061,audio_features,0wSeTpuEBS5uloIJ9tGhFi,spotify:track:0wSeTpuEBS5uloIJ9tGhFi,https://api.spotify.com/v1/tracks/0wSeTpuEBS5uloIJ9tGhFi,https://api.spotify.com/v1/audio-analysis/0wSeTpuEBS5uloIJ9tGhFi,162893,4,hip hop
EYE SPY,Night Lovell,I HOPE YOU'RE HAPPY,6hkvLSaj3o564x8Hk6iMMw,44,0.876,0.655,8,-7.321,1,0.187,0.0495,0.00462,0.103,0.475,133.051,audio_features,6hkvLSaj3o564x8Hk6iMMw,spotify:track:6hkvLSaj3o564x8Hk6iMMw,https://api.spotify.com/v1/tracks/6hkvLSaj3o564x8Hk6iMMw,https://api.spotify.com/v1/audio-analysis/6hkvLSaj3o564x8Hk6iMMw,146635,4,hip hop
Marcus' gospel,Hopsin,No Shame,3nf6PFQxjW8g28LeL7ZrWT,32,0.37,0.418,2,-11.81,0,0.0914,0.511,0.0,0.312,0.477,60.597,audio_features,3nf6PFQxjW8g28LeL7ZrWT,spotify:track:3nf6PFQxjW8g28LeL7ZrWT,https://api.spotify.com/v1/tracks/3nf6PFQxjW8g28LeL7ZrWT,https://api.spotify.com/v1/audio-analysis/3nf6PFQxjW8g28LeL7ZrWT,241634,4,hip hop
The Fiends Are Knocking,Hopsin,Knock Madness,5NVGzONJngUL1XUAK7oo6W,31,0.554,0.868,8,-6.297,1,0.269,0.0755,0.0,0.455,0.44,88.433,audio_features,5NVGzONJngUL1XUAK7oo6W,spotify:track:5NVGzONJngUL1XUAK7oo6W,https://api.spotify.com/v1/tracks/5NVGzONJngUL1XUAK7oo6W,https://api.spotify.com/v1/audio-analysis/5NVGzONJngUL1XUAK7oo6W,310227,4,hip hop
I Am Raw (feat. SwizZz),Hopsin,Raw,78aaww8qRN1E1mFSFiF6KI,31,0.734,0.68,2,-4.446,1,0.219,0.132,0.0,0.0681,0.54,88.518,audio_features,78aaww8qRN1E1mFSFiF6KI,spotify:track:78aaww8qRN1E1mFSFiF6KI,https://api.spotify.com/v1/tracks/78aaww8qRN1E1mFSFiF6KI,https://api.spotify.com/v1/audio-analysis/78aaww8qRN1E1mFSFiF6KI,249754,4,hip hop
You Are My Enemy,Hopsin,Raw,440A9D2aOU2xOdznQZI2Hq,31,0.428,0.862,7,-6.432,1,0.318,0.0709,0.0,0.22,0.493,94.453,audio_features,440A9D2aOU2xOdznQZI2Hq,spotify:track:440A9D2aOU2xOdznQZI2Hq,https://api.spotify.com/v1/tracks/440A9D2aOU2xOdznQZI2Hq,https://api.spotify.com/v1/audio-analysis/440A9D2aOU2xOdznQZI2Hq,252707,4,hip hop
Free Meal,Hopsin,Free Meal,6wyzB1FsBzRpGSyXRoTxt1,30,0.702,0.844,2,-4.375,1,0.358,0.166,0.0,0.194,0.511,119.269,audio_features,6wyzB1FsBzRpGSyXRoTxt1,spotify:track:6wyzB1FsBzRpGSyXRoTxt1,https://api.spotify.com/v1/tracks/6wyzB1FsBzRpGSyXRoTxt1,https://api.spotify.com/v1/audio-analysis/6wyzB1FsBzRpGSyXRoTxt1,380561,5,hip hop
Hope,Ace Hood,Trials & Tribulations (Deluxe),1IwOcqXdVlzvSnAQHm9qEa,24,0.803,0.598,3,-7.99,0,0.0767,0.184,0.0,0.0981,0.262,120.536,audio_features,1IwOcqXdVlzvSnAQHm9qEa,spotify:track:1IwOcqXdVlzvSnAQHm9qEa,https://api.spotify.com/v1/tracks/1IwOcqXdVlzvSnAQHm9qEa,https://api.spotify.com/v1/audio-analysis/1IwOcqXdVlzvSnAQHm9qEa,272800,4,hip hop
WHO IS THIS WEIRDO ?,Night Lovell,I HOPE YOU'RE HAPPY,1nCEYPNPJqK1iNfuYMOY90,44,0.707,0.638,1,-6.72,1,0.266,0.0597,0.0154,0.173,0.179,85.1,audio_features,1nCEYPNPJqK1iNfuYMOY90,spotify:track:1nCEYPNPJqK1iNfuYMOY90,https://api.spotify.com/v1/tracks/1nCEYPNPJqK1iNfuYMOY90,https://api.spotify.com/v1/audio-analysis/1nCEYPNPJqK1iNfuYMOY90,135938,4,hip hop
PEEK-A-BOO,Night Lovell,I HOPE YOU'RE HAPPY,5RVcTcOXOAG30rE0TPRRtL,45,0.785,0.805,9,-9.648,0,0.25,0.42,0.0,0.0823,0.079,89.981,audio_features,5RVcTcOXOAG30rE0TPRRtL,spotify:track:5RVcTcOXOAG30rE0TPRRtL,https://api.spotify.com/v1/tracks/5RVcTcOXOAG30rE0TPRRtL,https://api.spotify.com/v1/audio-analysis/5RVcTcOXOAG30rE0TPRRtL,113110,4,hip hop
Hip Hop - Instrumental Version,Mos Def,Dat's That Shit! (An Exclusive Collection of Rare Instrumentals from the Dat Vault),3eGZIooxS9bXBFl6xI344j,31,0.561,0.5,3,-8.428,0,0.0293,0.00209,0.557,0.134,0.511,180.468,audio_features,3eGZIooxS9bXBFl6xI344j,spotify:track:3eGZIooxS9bXBFl6xI344j,https://api.spotify.com/v1/tracks/3eGZIooxS9bXBFl6xI344j,https://api.spotify.com/v1/audio-analysis/3eGZIooxS9bXBFl6xI344j,225963,4,hip hop
Black Sheep,Hopsin,No Shame,7xV8gaCEcAoPl0UoYPedEv,31,0.658,0.646,5,-6.566,0,0.264,0.399,0.0,0.127,0.654,135.053,audio_features,7xV8gaCEcAoPl0UoYPedEv,spotify:track:7xV8gaCEcAoPl0UoYPedEv,https://api.spotify.com/v1/tracks/7xV8gaCEcAoPl0UoYPedEv,https://api.spotify.com/v1/audio-analysis/7xV8gaCEcAoPl0UoYPedEv,316605,4,hip hop
Strangers,Roy Tosh,Strangers,2M581gOEqEun5N2IsOCvLM,34,0.72,0.585,2,-7.699,1,0.346,0.198,0.0,0.0586,0.685,129.993,audio_features,2M581gOEqEun5N2IsOCvLM,spotify:track:2M581gOEqEun5N2IsOCvLM,https://api.spotify.com/v1/tracks/2M581gOEqEun5N2IsOCvLM,https://api.spotify.com/v1/audio-analysis/2M581gOEqEun5N2IsOCvLM,199827,4,hip hop
Money on the Side,Hopsin,No Shame,2IO2qXzLssB7f2YaJ0GW3G,31,0.633,0.812,1,-7.379,1,0.405,0.0406,0.0,0.366,0.623,77.547,audio_features,2IO2qXzLssB7f2YaJ0GW3G,spotify:track:2IO2qXzLssB7f2YaJ0GW3G,https://api.spotify.com/v1/tracks/2IO2qXzLssB7f2YaJ0GW3G,https://api.spotify.com/v1/audio-analysis/2IO2qXzLssB7f2YaJ0GW3G,280008,4,hip hop
Fort Collins (feat. Dizzy Wright),Hopsin,Pound Syndrome,3N1INzeEZHbKbcXEz0SvmS,30,0.721,0.824,5,-7.091,0,0.147,0.0748,0.0,0.108,0.235,124.969,audio_features,3N1INzeEZHbKbcXEz0SvmS,spotify:track:3N1INzeEZHbKbcXEz0SvmS,https://api.spotify.com/v1/tracks/3N1INzeEZHbKbcXEz0SvmS,https://api.spotify.com/v1/audio-analysis/3N1INzeEZHbKbcXEz0SvmS,272120,4,hip hop
"Lunch Time Cypher (feat. Passionate MC, G-Mo Skee)",Hopsin,Knock Madness,1lbF3wcYZreycbPrPC4dd6,29,0.567,0.927,11,-5.497,0,0.403,0.312,0.0,0.943,0.47,91.701,audio_features,1lbF3wcYZreycbPrPC4dd6,spotify:track:1lbF3wcYZreycbPrPC4dd6,https://api.spotify.com/v1/tracks/1lbF3wcYZreycbPrPC4dd6,https://api.spotify.com/v1/audio-analysis/1lbF3wcYZreycbPrPC4dd6,357587,4,hip hop
Hopscotch,Opal,Hopscotch,7fmDFIFwwOlI69mcPG9gHJ,29,0.717,0.434,6,-9.073,1,0.183,0.163,0.0308,0.119,0.5,188.021,audio_features,7fmDFIFwwOlI69mcPG9gHJ,spotify:track:7fmDFIFwwOlI69mcPG9gHJ,https://api.spotify.com/v1/tracks/7fmDFIFwwOlI69mcPG9gHJ,https://api.spotify.com/v1/audio-analysis/7fmDFIFwwOlI69mcPG9gHJ,148085,4,hip hop
Old Friend,Hopsin,Knock Madness,0RLAh3SpNgaKYjLaoSxGlJ,29,0.617,0.82,4,-6.762,0,0.132,0.242,0.0,0.298,0.2,91.921,audio_features,0RLAh3SpNgaKYjLaoSxGlJ,spotify:track:0RLAh3SpNgaKYjLaoSxGlJ,https://api.spotify.com/v1/tracks/0RLAh3SpNgaKYjLaoSxGlJ,https://api.spotify.com/v1/audio-analysis/0RLAh3SpNgaKYjLaoSxGlJ,265387,4,hip hop
More Than Abstract Hip-Hop - Mounika. Remix,Degiheugi,Remixed Treasures,4cfe6B8xRkgmpoYD0X4AOc,47,0.707,0.606,8,-8.94,1,0.0624,0.786,0.865,0.109,0.465,79.992,audio_features,4cfe6B8xRkgmpoYD0X4AOc,spotify:track:4cfe6B8xRkgmpoYD0X4AOc,https://api.spotify.com/v1/tracks/4cfe6B8xRkgmpoYD0X4AOc,https://api.spotify.com/v1/audio-analysis/4cfe6B8xRkgmpoYD0X4AOc,122670,4,hip hop
Good Guys Get Left Behind,Hopsin,Knock Madness,6YT0soqYkgiBRdc93jZGcN,29,0.62,0.883,8,-8.512,1,0.436,0.0591,0.0,0.0982,0.519,82.619,audio_features,6YT0soqYkgiBRdc93jZGcN,spotify:track:6YT0soqYkgiBRdc93jZGcN,https://api.spotify.com/v1/tracks/6YT0soqYkgiBRdc93jZGcN,https://api.spotify.com/v1/audio-analysis/6YT0soqYkgiBRdc93jZGcN,314680,4,hip hop
SUNDAY,Night Lovell,I HOPE YOU'RE HAPPY,37jMyGxeGwnwPQAQEXkVcs,44,0.832,0.537,7,-10.068,1,0.104,0.151,0.163,0.108,0.0921,102.012,audio_features,37jMyGxeGwnwPQAQEXkVcs,spotify:track:37jMyGxeGwnwPQAQEXkVcs,https://api.spotify.com/v1/tracks/37jMyGxeGwnwPQAQEXkVcs,https://api.spotify.com/v1/audio-analysis/37jMyGxeGwnwPQAQEXkVcs,127182,4,hip hop
Chris Dolmeth,Hopsin,Gazing at the Moonlight,2y7lPufXWeD4VwShHCq2uA,29,0.652,0.74,1,-6.586,0,0.167,0.054,0.0,0.0739,0.318,83.012,audio_features,2y7lPufXWeD4VwShHCq2uA,spotify:track:2y7lPufXWeD4VwShHCq2uA,https://api.spotify.com/v1/tracks/2y7lPufXWeD4VwShHCq2uA,https://api.spotify.com/v1/audio-analysis/2y7lPufXWeD4VwShHCq2uA,258920,4,hip hop
Disasters,Non Prophets,Hope,464JGKr8OKX7XzmmHkFEPw,30,0.775,0.772,6,-8.83,1,0.426,0.0404,0.0,0.348,0.889,91.454,audio_features,464JGKr8OKX7XzmmHkFEPw,spotify:track:464JGKr8OKX7XzmmHkFEPw,https://api.spotify.com/v1/tracks/464JGKr8OKX7XzmmHkFEPw,https://api.spotify.com/v1/audio-analysis/464JGKr8OKX7XzmmHkFEPw,131760,4,hip hop
Hopeless Romantic,Meghan Trainor,Thank You (Deluxe Version),0wb0X7n3cAKeajIOguyd9t,38,0.626,0.315,0,-8.246,1,0.0276,0.735,0.0,0.115,0.526,88.193,audio_features,0wb0X7n3cAKeajIOguyd9t,spotify:track:0wb0X7n3cAKeajIOguyd9t,https://api.spotify.com/v1/tracks/0wb0X7n3cAKeajIOguyd9t,https://api.spotify.com/v1/audio-analysis/0wb0X7n3cAKeajIOguyd9t,245120,3,hip hop
Gimmie That Money,Hopsin,Knock Madness,5JH5KmHF5hPzdIuvNzPA1Y,30,0.837,0.641,11,-6.951,0,0.24,0.0896,0.0,0.137,0.579,110.48,audio_features,5JH5KmHF5hPzdIuvNzPA1Y,spotify:track:5JH5KmHF5hPzdIuvNzPA1Y,https://api.spotify.com/v1/tracks/5JH5KmHF5hPzdIuvNzPA1Y,https://api.spotify.com/v1/audio-analysis/5JH5KmHF5hPzdIuvNzPA1Y,249320,4,hip hop
